WHO_REGION,ISO_code,Cname,VaccineCode,Vaccine_Desc,Schedule,Entire_Part,Comment
EUR,CHE,Switzerland,Varicella,Varicella vaccine,11-15 years;,entire,
EMR,SYR,Syrian Arab Republic,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
EMR,SYR,Syrian Arab Republic,DT,Tetanus and diphtheria toxoid childrens' dose,6 years;,entire,
EMR,SYR,Syrian Arab Republic,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"8, 16, 24 weeks; 18 months;",entire,
EMR,SYR,Syrian Arab Republic,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,
EMR,SYR,Syrian Arab Republic,IPV,Inactivated polio vaccine,"8, 16 weeks;",entire,
EMR,SYR,Syrian Arab Republic,Measles,Measles vaccine,6 months;,,
EMR,SYR,Syrian Arab Republic,MenACW,Meningococcal ACW vaccine,6 years;,entire,polysaccharide vaccine
EMR,SYR,Syrian Arab Republic,MMR,Measles mumps and rubella vaccine,"12, 18 months;",entire,
EMR,SYR,Syrian Arab Republic,OPV,Oral polio vaccine,"birth; 24 weeks; 12, 18 months; 6 years;",entire,
EMR,SYR,Syrian Arab Republic,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,12 years;,entire,
EMR,SYR,Syrian Arab Republic,TT,Tetanus toxoid vaccine,"1st contact; +1, +6 months; +1, +1 year;",entire,
EMR,SYR,Syrian Arab Republic,VitaminA,Vitamin A supplementation,"6, 12, 18 months;",entire,
EUR,TJK,Tajikistan,BCG,Bacille Calmette-Guérin vaccine,3-5 days; 6 years;,entire,
EUR,TJK,Tajikistan,DT,Tetanus and diphtheria toxoid childrens' dose,6 year;,entire,
EUR,TJK,Tajikistan,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,16-23 months;,entire,
EUR,TJK,Tajikistan,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"2, 3, 4 months;",entire,
EUR,TJK,Tajikistan,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,
EUR,TJK,Tajikistan,Influenza_Pediatric,Influenza pediatric dose vaccine,,entire,children with chronic conditions
EUR,TJK,Tajikistan,IPV,Inactivated polio vaccine,4 months;,entire,
EUR,TJK,Tajikistan,MR,Measles and rubella vaccine,"12 months, 6 years;",entire,
EUR,TJK,Tajikistan,OPV,Oral polio vaccine,"birth; 2, 3, 4, 12 months;",entire,
EUR,TJK,Tajikistan,Rotavirus,Rotavirus vaccine,"2, 3 months;",entire,
EUR,TJK,Tajikistan,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"16, 26, 36, 46, 56 years;",entire,
EUR,TJK,Tajikistan,VitaminA,Vitamin A supplementation,6-59 months;,entire,
SEAR,THA,Thailand,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
SEAR,THA,Thailand,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,"1.5, 4 years;",entire,
SEAR,THA,Thailand,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,", 4, 6 months;",entire,
SEAR,THA,Thailand,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth; 1 month;,entire,1 month dose is for newborns from HB carrier mother
SEAR,THA,Thailand,HPV,Human Papillomavirus vaccine,11 years; +6 months;,entire,
SEAR,THA,Thailand,Influenza_Adult,Influenza adult dose vaccine,>65 years;,entire,"and adults with chronic illness, pregnant women, health care workers"
SEAR,THA,Thailand,Influenza_Pediatric,Influenza pediatric dose vaccine,6 months-2 years;,entire,and children with chronic illness
SEAR,THA,Thailand,IPV,Inactivated polio vaccine,4 months;,entire,
SEAR,THA,Thailand,JE_LiveAtd,Japanese encephalitis live vaccine,"1, 2.5 years;",entire,
SEAR,THA,Thailand,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,9 months to 55 years; +5 years;,entire,"if more than 55 years, they should be certified by their physicians. Hajj and Umrah pilgrims, Africa and SA"
SEAR,THA,Thailand,MMR,Measles mumps and rubella vaccine,9 months; 2.5 years;,entire,
SEAR,THA,Thailand,MR,Measles and rubella vaccine,,entire,All University student of first-year in Faculty of Medical and Public Health and Health Care Workers
SEAR,THA,Thailand,OPV,Oral polio vaccine,"2, 4, 6 months; 1.5, 4 years;",entire,
SEAR,THA,Thailand,Rotavirus,Rotavirus vaccine,"2, 4, 6 months;",part,pilot in Sukhothai and Phetchabun province
SEAR,THA,Thailand,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"12 years; 1st contact pregnancy; +1, +6 months;",entire,and adults
SEAR,THA,Thailand,YF,Yellow fever vaccine,>= 9 months;,entire,travelers
SEAR,TLS,Timor-Leste,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
SEAR,TLS,Timor-Leste,DT,Tetanus and diphtheria toxoid childrens' dose,6 years;,entire,
SEAR,TLS,Timor-Leste,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,18 months;,,
SEAR,TLS,Timor-Leste,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"6, 10, 14 weeks;",entire,
SEAR,TLS,Timor-Leste,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,within 24 hours
SEAR,TLS,Timor-Leste,IPV,Inactivated polio vaccine,14 weeks;,entire,
SEAR,TLS,Timor-Leste,MR,Measles and rubella vaccine,"9, 18 months;",entire,
SEAR,TLS,Timor-Leste,OPV,Oral polio vaccine,"birth; 6, 10, 14 weeks;",entire,
SEAR,TLS,Timor-Leste,Pneumo_conj,Pneumococcal conjugate vaccine,,entire,Planned introduction in August 2021
SEAR,TLS,Timor-Leste,Rotavirus,Rotavirus vaccine,"6, 10, 14 weeks;",entire,"Introduced in Q4 2019 and by end of December 2019, introduction was nation-wide"
SEAR,TLS,Timor-Leste,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"1st contact; +1, +6 months; +1, +1 year;",entire,pregnant women
SEAR,TLS,Timor-Leste,VitaminA,Vitamin A supplementation,"6, 12, 18, 24, 30, 36 months;",entire,
AFR,TGO,Togo,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
AFR,TGO,Togo,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"6, 10, 14 weeks;",entire,
AFR,TGO,Togo,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,from June 2020
AFR,TGO,Togo,HPV,Human Papillomavirus vaccine,1st contact; +6 months;,entire,from October 2021; girls 9 years
AFR,TGO,Togo,IPV,Inactivated polio vaccine,14 weeks;,entire,
AFR,TGO,Togo,MenA_conj,,15 months;,entire,from August 2020
AFR,TGO,Togo,MR,Measles and rubella vaccine,"9, 15 months;",entire,
AFR,TGO,Togo,OPV,Oral polio vaccine,"birth; 6, 10, 14 weeks;",entire,
AFR,TGO,Togo,Pneumo_conj,Pneumococcal conjugate vaccine,"6, 10, 14 weeks;",entire,
AFR,TGO,Togo,Rotavirus,Rotavirus vaccine,"6, 10 weeks;",entire,
AFR,TGO,Togo,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"1st contact; +1, +6 months; +1, +1 years;",entire,pregnant women
AFR,TGO,Togo,TT,Tetanus toxoid vaccine,"1st contact; +1, +6 months; +1, +1 year;",entire,pregnant women
AFR,TGO,Togo,VitaminA,Vitamin A supplementation,9 months;,entire,
AFR,TGO,Togo,YF,Yellow fever vaccine,9 months;,entire,
WPR,TON,Tonga,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
WPR,TON,Tonga,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,18 months; 5 years;,entire,18 months and school entry at Class 1
WPR,TON,Tonga,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"6, 10, 14 week:",entire,
WPR,TON,Tonga,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,
WPR,TON,Tonga,IPV,Inactivated polio vaccine,14 weeks;,entire,
WPR,TON,Tonga,MR,Measles and rubella vaccine,"12, 18 months;",entire,
WPR,TON,Tonga,OPV,Oral polio vaccine,"6, 10, 14 weeks;",entire,
WPR,TON,Tonga,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,17 years;,entire,Given to Form 6 students at school as school leavers vaccination
AMR,TTO,Trinidad and Tobago,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,18 months; 4-5 years;,entire,
AMR,TTO,Trinidad and Tobago,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"2, 4, 6 months;",entire,
AMR,TTO,Trinidad and Tobago,HepB_Adult,Hepatitis B adult dose vaccine,"1st contact; +1, +6 months;",entire,given to >=10 years as needed
AMR,TTO,Trinidad and Tobago,HIB,Haemophilus influenzae type b vaccine,>12 months;,entire,given to children who do not receive DTP-HepB-Hib
AMR,TTO,Trinidad and Tobago,HPV,Human Papillomavirus vaccine,11-15 years; +6 months;,entire,females and males 11-15 years x2 doses 6 months apart; >15 years x3 doses females (up to 45 years) and males (up to 26 years)
AMR,TTO,Trinidad and Tobago,Influenza_Adult,Influenza adult dose vaccine,>18 years;,entire,"and adults with chronic conditios, older persons >65 years, pregnant women, healthcare workers, residents living in long-term care facilities, Hajj or other travellers, other risk groups"
AMR,TTO,Trinidad and Tobago,Influenza_Pediatric,Influenza pediatric dose vaccine,6 months-5 years;,entire,and children with chronic conditions
AMR,TTO,Trinidad and Tobago,IPV,Inactivated polio vaccine,2 months;,entire,
AMR,TTO,Trinidad and Tobago,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,1st contact;,entire,
AMR,TTO,Trinidad and Tobago,MMR,Measles mumps and rubella vaccine,12 months; 2 years;,entire,
AMR,TTO,Trinidad and Tobago,OPV,Oral polio vaccine,"4, 6, 18 months; 4-5 years;",entire,
AMR,TTO,Trinidad and Tobago,Pneumo_conj,Pneumococcal conjugate vaccine,"2, 4, 6, 18 months;",entire,
AMR,TTO,Trinidad and Tobago,Pneumo_ps,Pneumococcal polysaccharide vaccine,"1-12, >=13 years;",entire,
AMR,TTO,Trinidad and Tobago,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,9-12 years;,entire,"and pregnant women in need of boosters during 1st, 2nd or 3rd trimester"
AMR,TTO,Trinidad and Tobago,Varicella,Varicella vaccine,>=12 months;,entire,
AMR,TTO,Trinidad and Tobago,YF,Yellow fever vaccine,1 years;,entire,
EMR,TUN,Tunisia,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
EMR,TUN,Tunisia,DT,Tetanus and diphtheria toxoid childrens' dose,"2, 3, 6, 18 months;",entire,
EMR,TUN,Tunisia,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,18 months;,entire,
EMR,TUN,Tunisia,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"2, 3, 6 months;",entire,
EMR,TUN,Tunisia,HepA_Pediatric,Hepatitis A pediatric dose vaccine,6 years;,entire,
EMR,TUN,Tunisia,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,
EMR,TUN,Tunisia,Influenza_Adult,Influenza adult dose vaccine,,entire,"and adults with chronic conditions, pregnant women, healthcare workers, Haj or other travellers, other risk groups"
EMR,TUN,Tunisia,Influenza_Pediatric,Influenza pediatric dose vaccine,,entire,children with chronic conditions
EMR,TUN,Tunisia,IPV,Inactivated polio vaccine,"2, 3 months;",entire,
EMR,TUN,Tunisia,MR,Measles and rubella vaccine,"12, 18 months;",entire,
EMR,TUN,Tunisia,OPV,Oral polio vaccine,"6, 18 months; 6, 12, 18 years;",entire,
EMR,TUN,Tunisia,Pneumo_conj,Pneumococcal conjugate vaccine,"2, 4, 11 months;",entire,from April 2019
EMR,TUN,Tunisia,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"7, 12, 18 years;",entire,
EUR,TUR,Turkey,BCG,Bacille Calmette-Guérin vaccine,2 months;,entire,
EUR,TUR,Turkey,DTaPHibIPV,"Diphtheria and tetanus toxoid with acellular pertussis, Hib and IPV vaccine","2, 4, 6, 18 months;",entire,
EUR,TUR,Turkey,HepA_Pediatric,Hepatitis A pediatric dose vaccine,"18, 24 months;",entire,
EUR,TUR,Turkey,HepB_Pediatric,Hepatitis B pediatric dose vaccine,"birth; 1, 6 months;",entire,
EUR,TUR,Turkey,Influenza_Adult,Influenza adult dose vaccine,>65 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, other risk groups"
EUR,TUR,Turkey,Influenza_Pediatric,Influenza pediatric dose vaccine,6 months;,entire,and children with chronic conditions
EUR,TUR,Turkey,MMR,Measles mumps and rubella vaccine,12 months; 6 years;,entire,
EUR,TUR,Turkey,OPV,Oral polio vaccine,"6, 18 months;",entire,
EUR,TUR,Turkey,Pneumo_conj,Pneumococcal conjugate vaccine,"2, 4, 12 months;",entire,
EUR,TUR,Turkey,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,13 years;,entire,at grade 8
EUR,TUR,Turkey,TdaPIPV,Tetanus and diphtheria toxoid with acellular pertussis and IPV vaccines,6 years;,entire,at grade 1
EUR,TUR,Turkey,Varicella,Varicella vaccine,12 months;,entire,
EUR,TKM,Turkmenistan,BCG,Bacille Calmette-Guérin vaccine,2-3 days; 14 years;,entire,
EUR,TKM,Turkmenistan,DT,Tetanus and diphtheria toxoid childrens' dose,6 years;,entire,
EUR,TKM,Turkmenistan,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,18 months;,entire,
EUR,TKM,Turkmenistan,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"2, 3, 4 months;",entire,
EUR,TKM,Turkmenistan,HepA_Pediatric,Hepatitis A pediatric dose vaccine,18 months;,entire,from October 2019
EUR,TKM,Turkmenistan,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,
EUR,TKM,Turkmenistan,HPV,Human Papillomavirus vaccine,9 years; +6 months;,entire,females
EUR,TKM,Turkmenistan,Influenza_Adult,Influenza adult dose vaccine,>=60 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents of long-term care facilities, Hajj or other travellers, other risk groups"
EUR,TKM,Turkmenistan,Influenza_Pediatric,Influenza pediatric dose vaccine,,entire,"children in preschool institutions, children of school age, and children with chronic conditions"
EUR,TKM,Turkmenistan,IPV,Inactivated polio vaccine,3 months;,entire,
EUR,TKM,Turkmenistan,MMR,Measles mumps and rubella vaccine,12-15 months; 6 years;,entire,
EUR,TKM,Turkmenistan,OPV,Oral polio vaccine,"2-3 days; 2, 3, 4, 18 months;",entire,
EUR,TKM,Turkmenistan,Pneumo_conj,Pneumococcal conjugate vaccine,"2, 4, 12 months;",entire,from October 2019
EUR,TKM,Turkmenistan,Rotavirus,Rotavirus vaccine,"2, 3, 4 months;",entire,from October 2019
EUR,TKM,Turkmenistan,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"15, 25 years;",entire,
WPR,TUV,Tuvalu,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
WPR,TUV,Tuvalu,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,5-6 years;,entire,school entry
WPR,TUV,Tuvalu,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"6, 10, 14 weeks;",entire,
WPR,TUV,Tuvalu,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,
WPR,TUV,Tuvalu,IPV,Inactivated polio vaccine,"6, 10, 14 weeks; 12 months;",entire,
WPR,TUV,Tuvalu,MR,Measles and rubella vaccine,"12, 18 months;",entire,
WPR,TUV,Tuvalu,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"1st contact; +1, +6 months;",entire,"pregnant mothers, trauma cases"
AFR,UGA,Uganda,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
AFR,UGA,Uganda,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,"6, 10, 14 weeks;",entire,
AFR,UGA,Uganda,HPV,Human Papillomavirus vaccine,10 years; +6 months;,entire,
AFR,UGA,Uganda,IPV,Inactivated polio vaccine,14 weeks;,entire,
AFR,UGA,Uganda,Measles,Measles vaccine,9 months;,entire,
AFR,UGA,Uganda,MR,Measles and rubella vaccine,9 months;,entire,Since September 2019
AFR,UGA,Uganda,OPV,Oral polio vaccine,"birth; 6, 10, 14 weeks;",entire,
AFR,UGA,Uganda,Pneumo_conj,Pneumococcal conjugate vaccine,"6, 10, 14 weeks;",entire,
AFR,UGA,Uganda,Rotavirus,Rotavirus vaccine,"6, 10 weeks;",entire,
AFR,UGA,Uganda,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"12-23 months; 4-7, 9-15 years;",entire,
AFR,UGA,Uganda,TT,Tetanus toxoid vaccine,"15 years; +4 weeks;+6 months; +1, +1 years;",entire,15-49 years
EUR,UKR,Ukraine,BCG,Bacille Calmette-Guérin vaccine,3 days;,entire,
EUR,UKR,Ukraine,DT,Tetanus and diphtheria toxoid childrens' dose,6 years;,entire,
EUR,UKR,Ukraine,DTwP,Diphtheria and tetanus toxoid with whole cell pertussis vaccine,"2, 4, 6, 18 months;",entire,
EUR,UKR,Ukraine,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,2 months;,entire,from June 2019
EUR,UKR,Ukraine,HepB_pediatric,Hepatitis B pediatric dose vaccine,"1 day; 2, 6 months;",entire,
EUR,UKR,Ukraine,HIB,Haemophilus influenzae type b vaccine,"2, 4, 12  months;",entire,
EUR,UKR,Ukraine,Influenza_Adult,Influenza adult dose vaccine,>60 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents of long-term care facilities, other risk groups"
EUR,UKR,Ukraine,Influenza_Pediatric,Influenza pediatric dose vaccine,6-48 months; 5-17 years;,entire,and children with chronic conditions
EUR,UKR,Ukraine,IPV,Inactivated polio vaccine,"2, 4 months;",entire,
EUR,UKR,Ukraine,MMR,Measles mumps and rubella vaccine,12 months; 6 years;,entire,
EUR,UKR,Ukraine,OPV,Oral polio vaccine,"6, 18 months; 6, 14 years;",entire,
EUR,UKR,Ukraine,Td,Tetanus and diphtheria toxoid for older children / adults vaccube,"16, 26, 36, 46, 56, 66 years;",entire,
EMR,ARE,United Arab Emirates,BCG,Bacille Calmette-Guérin vaccine,birth;,entire,
EMR,ARE,United Arab Emirates,CHOLERA,Cholera vaccine,,part,risk groups and travellers
EMR,ARE,United Arab Emirates,DTaP,Diphtheria and tetanus toxoid with acellular pertussis vaccine,5-6 years;,entire,school students; until Q4 2019 and then replaced by DTaPIPV
EMR,ARE,United Arab Emirates,DTaPHib,Diphtheria and tetanus toxoid with acellular pertussis and Hib vaccine,18 months;,entire,until July 2019 (replaced after with DTaPHibIPV
EMR,ARE,United Arab Emirates,DTaPHibHepBIPV,"Hexavalent diphtheria, tetanus toxoid with acellular pertussis, Hib, hepatitis B and IPV vaccine","2, 4 months;",entire,
EMR,ARE,United Arab Emirates,DTaPHibIPV,"Diphtheria and tetanus toxoid with acellular pertussis, Hib and IPV vaccine",18 months;,entire,from July 2019
EMR,ARE,United Arab Emirates,DTaPIPV,"Diphtheria and tetanus toxoid with acellular pertussis, and IPV vaccine",5-6 years;,entire,from Q4 2019 (replaces DTaP)
EMR,ARE,United Arab Emirates,DTwPHibHepB,Diphtheria and Tetanus and Pertussis and Haemophilus influenzae and Hepatitis B vaccine,6 months;,entire,
EMR,ARE,United Arab Emirates,HepA_Adult,Hepatitis A adult dose vaccine,,entire,"risk groups, travellers"
EMR,ARE,United Arab Emirates,HepB_Adult,Hepatitis B adult dose vaccine,"1st contact; +1, +6 months;",entire,"risk groups, travellers"
EMR,ARE,United Arab Emirates,HepB_Pediatric,Hepatitis B pediatric dose vaccine,birth;,entire,
EMR,ARE,United Arab Emirates,HIB,Haemophilus influenzae type b vaccine,,entire,high risk groups
EMR,ARE,United Arab Emirates,HPV,Human Papillomavirus vaccine,13 years; +6 months;,entire,"from March 2019, implementation from Q4 2018-Q1 2019; females; x2 doses for school students in grade 8, x3 doses adult females up to 26 years as periodic program and prematernal vaccination"
EMR,ARE,United Arab Emirates,Influenza_Adult,Influenza adult dose vaccine,>5 years;,entire,"and adults with chronic conditions, older persons, pregnant women, healthcare workers, residents living in long-term care facilities, Haj or other travellers, other risk groups"
EMR,ARE,United Arab Emirates,Influenza_Pediatric,Influenza pediatric dose vaccine,<5 years;,entire,and children with chronic conditions
EMR,ARE,United Arab Emirates,IPV,Inactivated polio vaccine,,entire,"high risk groups, travellers"
EMR,ARE,United Arab Emirates,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,15-16 years;,entire,"from July 2019 with implementation in September 2019; school students; and risk groups, travellers (including Hajj, Ummrah)"
